0,0.477272727,0.113636364,0.181818182,0.204545455
0.477272727,0,0.613636364,0.25,0.727272727
0.113636364,0.613636364,0,0.613636364,0.25
0.181818182,0.25,0.613636364,0,0.090909091
0.204545455,0.727272727,0.25,0.090909091,0
